city,address,neighbourhood,ward,latitude,longitude,has_coords,sources,total_permits,n_building_permits,n_development_permits,keywords,earliest_permit_date,latest_permit_date,building_row_ids,development_file_numbers,sample_description,coord_source
austin,9201 BRODIE LN BLDG 30,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-08-17T00:00:00.000,2017-096230 EP; 2017-096230 BP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs)(Removed and Reinstalled two lighting fixtures),permit
austin,9201 BRODIE LN BLDG 31,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-08-17T00:00:00.000,2017-096231 BP; 2017-096231 EP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs),permit
austin,9201 BRODIE LN BLDG 32,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-08-17T00:00:00.000,2017-096232 EP; 2017-096232 BP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs)(Removed and Reinstalled two lighting fixtures),permit
austin,9201 BRODIE LN BLDG 33,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-08-17T00:00:00.000,2017-096233 BP; 2017-096233 EP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs),permit
austin,9201 BRODIE LN BLDG 34,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-08-17T00:00:00.000,2017-096234 EP; 2017-096234 BP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs)(Removed and Reinstalled two lighting fixtures),permit
austin,9201 BRODIE LN BLDG 35,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-08-17T00:00:00.000,2017-096235 EP; 2017-096235 BP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs)(Removed and Reinstalled two lighting fixtures),permit
austin,9201 BRODIE LN BLDG 36,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-09-08T00:00:00.000,2017-096236 EP; 2017-096236 BP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs)(Removed and Reinstalled two lighting fixtures),permit
austin,9201 BRODIE LN BLDG 37,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-09-08T00:00:00.000,2017-096237 EP; 2017-096237 BP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs)(Removed and Reinstalled two lighting fixtures),permit
austin,9201 BRODIE LN BLDG 38,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-09-08T00:00:00.000,2017-096238 EP; 2017-096238 BP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs)(Removed and Reinstalled two lighting fixtures),permit
austin,9201 BRODIE LN BLDG 39,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-09-08T00:00:00.000,2017-096239 EP; 2017-096239 BP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs)(Removed and Reinstalled two lighting fixtures),permit
austin,9201 BRODIE LN BLDG 4,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-08-17T00:00:00.000,2017-096204 EP; 2017-096204 BP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs)(Removed and Reinstalled two lighting fixtures),permit
austin,9201 BRODIE LN BLDG 40,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-09-08T00:00:00.000,2017-096240 EP; 2017-096240 BP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs)(Removed and Reinstalled two lighting fixtures),permit
austin,9201 BRODIE LN BLDG 41,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-09-08T00:00:00.000,2017-096241 EP; 2017-096241 BP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs)(Removed and Reinstalled two lighting fixtures),permit
austin,9201 BRODIE LN BLDG 42,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-09-08T00:00:00.000,2017-096242 EP; 2017-096242 BP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs)(Removed and Reinstalled two lighting fixtures),permit
austin,9201 BRODIE LN BLDG 43,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-09-08T00:00:00.000,2017-096243 EP; 2017-096243 BP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs)(Removed and Reinstalled two lighting fixtures),permit
austin,9201 BRODIE LN BLDG 44,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-09-08T00:00:00.000,2017-096244 EP; 2017-096244 BP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs)(Removed and Reinstalled two lighting fixtures),permit
austin,9201 BRODIE LN BLDG 45,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-09-08T00:00:00.000,2017-096245 EP; 2017-096245 BP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs)(Removed and Reinstalled two lighting fixtures),permit
austin,9201 BRODIE LN BLDG 46,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-09-08T00:00:00.000,2017-096246 EP; 2017-096246 BP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs)(Removed and Reinstalled two lighting fixtures),permit
austin,9201 BRODIE LN BLDG 47,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-09-08T00:00:00.000,2017-096247 EP; 2017-096247 BP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs)(Removed and Reinstalled two lighting fixtures),permit
austin,9201 BRODIE LN BLDG 48,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-09-08T00:00:00.000,2017-096248 EP; 2017-096248 BP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs)(Removed and Reinstalled two lighting fixtures),permit
austin,9201 BRODIE LN BLDG 49,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-09-08T00:00:00.000,2017-096249 EP; 2017-096249 BP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs)(Removed and Reinstalled two lighting fixtures),permit
austin,9201 BRODIE LN BLDG 5,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-08-17T00:00:00.000,2017-096205 EP; 2017-096205 BP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs)(Removed and Reinstalled two lighting fixtures),permit
austin,9201 BRODIE LN BLDG 50,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-09-08T00:00:00.000,2017-096250 EP; 2017-096250 BP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs)(Removed and Reinstalled two lighting fixtures),permit
austin,9201 BRODIE LN BLDG 51,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-09-08T00:00:00.000,2017-096251 EP; 2017-096251 BP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs)(Removed and Reinstalled two lighting fixtures),permit
austin,9201 BRODIE LN BLDG 52,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-09-08T00:00:00.000,2017-096252 EP; 2017-096252 BP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs)(Removed and Reinstalled two lighting fixtures),permit
austin,9201 BRODIE LN BLDG 6,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-08-17T00:00:00.000,2017-096206 EP; 2017-096206 BP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs)(Removed and Reinstalled two lighting fixtures),permit
