city,address,neighbourhood,ward,latitude,longitude,has_coords,sources,total_permits,n_building_permits,n_development_permits,keywords,earliest_permit_date,latest_permit_date,building_row_ids,development_file_numbers,sample_description,coord_source
ottawa,1705 PLAYFAIR DR,Ward 18,,45.38930140120132,-75.64955054581377,yes,building,1,1,0,ramp,2016-01-01,2016-01-01,,,Install a canopy to the underground parking garage ramp in a 16 storey residential building (CCC 500),address_points
ottawa,1775 -108 MARSALA CRES,Ward 1,,,,no,building,1,1,0,handrail,2016-01-01,2016-01-01,,,Interior alterations to the 1st and 2nd floors of a 2 storey rowhouse dwelling (handrail/guard replacement),none
ottawa,179 CAMERON AVE,Ward 17,,45.38933126110224,-75.68639125601443,yes,building,1,1,0,lift,2020-01-01,2020-01-01,,,Construct a dormer addition (side yard) for vacuum elevator in a 2 storey detached dwelling,address_points
ottawa,18 SETTLER'S RIDGE WAY,Ward 3,,45.278400267736295,-75.72466560644165,yes,building,1,1,0,accessible; ramp,2022-01-01,2022-01-01,,,Construct an accessibility ramp on a 2 storey detached dwelling (front yard),address_points
ottawa,1809 SUMMERLANDS CRES,Ward 19,,45.46257938777761,-75.4951567179448,yes,building,1,1,0,ramp,2014-01-01,2014-01-01,,,Construct an accesibility ramp to a 2 storey detached dwelling (front yard),address_points
ottawa,19 -1 MONTCALM ST,Ward 17,,,,no,building,1,1,0,handrail,2019-01-01,2019-01-01,,,Exterior alterations to repair the concrete steps and handrails of a 6 unit apartment building,none
ottawa,1909 RUSSELL RD,Ward 18,,45.40202305927756,-75.62649486094034,yes,building,1,1,0,mobility,2023-01-01,2023-01-01,,,Exterior/Interior alterations to an 11 storey apartment building (Remove Bell Mobility),address_points
ottawa,200 BALDWIN ST,Ward 5,,45.501953553072674,-76.08393209351415,yes,building,1,1,0,ramp; wheelchair,2015-01-01,2015-01-01,,,Construct a wheel chair ramp to a 1 storey detached dwelling,address_points
ottawa,2001 NAVAHO DR,Ward 8,,45.36124131799483,-75.75615431677458,yes,building,1,1,0,accessible; lift,2023-01-01,2023-01-01,,,"Exterior/interior alterations to the ground floor of a 1 storey detached dwelling (adding accessible lift side yard, new deck and entry door)",address_points
ottawa,201 HELEN RAPP WAY,Ward 22,,45.31117684538372,-75.59743692349426,yes,building,1,1,0,lift,2018-01-01,2018-01-01,,,Interior alterations to installing an elevator in a detached dwelling,address_points
ottawa,205 ANCASTER AVE,Ward 7,,45.374829323975064,-75.77509486694217,yes,building,1,1,0,lift; wheelchair,2024-01-01,2024-01-01,,,Interior alterations to install a wheel chair platform lift in a 1 storey detached dwelling,address_points
ottawa,209 OAK LEAF PRIV,Ward 21,,45.195229989949986,-75.84166275767895,yes,building,1,1,0,barrier-free; ramp,2015-01-01,2015-01-01,,,Construct a barrier free ramp in the garage of a 1 storey detached dwelling,address_points
ottawa,210 GLOUCESTER ST,Ward 14,,45.41733543417323,-75.69897340214193,yes,building,1,1,0,accessible; ramp,2013-01-01,2013-01-01,,,Construct an accessible ramp access to the parking structure of a 12 storey apartment building,address_points
ottawa,210 WOODRIDGE CRES,Ward 7,,45.35218850681742,-75.81004643716831,yes,building,1,1,0,ramp,2012-01-01,2012-01-01,,,Interior alterations to repair the entrance ramp to a 3 storey parking garage,address_points
ottawa,217 FORWARD AVE,Ward 15,,45.40621586335921,-75.73092836865007,yes,building,1,1,0,ramp,2024-01-01,2024-01-01,,,"Exterior alterations to a block of 3 storey rowhouse dwellings (replacement and repair of exterior concrete stairs, ramp and railings)",address_points
ottawa,220 WOODRIDGE CRES,Ward 7,,45.35231625165766,-75.80895503170882,yes,building,1,1,0,ramp,2012-01-01,2012-01-01,,,Interior alterations to repair the entrance ramp to a 3 storey parking garage,address_points
ottawa,230 WOODRIDGE CRES,Ward 7,,45.352959743377454,-75.8082879472704,yes,building,1,1,0,ramp,2012-01-01,2012-01-01,,,Interior alterations to repair the entrance ramp to a 3 storey parking garage,address_points
ottawa,2386 HEATON AVE,Ward 18,,45.39230597158489,-75.61556198933513,yes,building,1,1,0,ramp,2013-01-01,2013-01-01,,,Exterior alterations to construct a ramp and interior alterations in a 1 storey detached dwelling,address_points
ottawa,2395 OGILVIE RD,Ward 11,,45.45705982093315,-75.60077460315264,yes,building,1,1,0,accessible; accessible bathroom,2021-01-01,2021-01-01,,,Interior alterations to a 1 storey detached dwelling (roll-in shower for accessibility and install wider pocket door),address_points
ottawa,24 AYLMER AVE,Ward 17,,45.39480111229096,-75.68545785073869,yes,building,1,1,0,lift,2015-01-01,2015-01-01,,,Installation of an enclosed three storey elevator at the rear of a three storey single dwelling and the creation of a third level rear balcony.,address_points
ottawa,245 KENT ST,Ward 14,,45.41632614374723,-75.69954312627154,yes,building,1,1,0,step-free entry,2023-01-01,2023-01-01,,,PLUMBING ONLY:  Replace bathtub with a zero threshold shower (Unit 1607),address_points
ottawa,248 BRITTANY DR,Ward 13,,45.44571074968072,-75.64685197975083,yes,building,1,1,0,ramp,2018-01-01,2018-01-01,,,Repairs to the garage ramp retaining wall of a 12 storey apartment building.,address_points
ottawa,261 COOPER ST,Ward 14,,45.41802584850724,-75.69276783746429,yes,building,1,1,0,ramp,2011-01-01,2011-01-01,,,Repair/replace portions of slab and ramp in the underground parking garage of a 12 storey apartment building,address_points
ottawa,264 LISGAR ST,Ward 14,,45.417428959573286,-75.69508010100562,yes,building,1,1,0,ramp,2017-01-01,2017-01-01,,,Repairs to an existing concrete deck and a temporary ramp to main entrance,address_points
ottawa,27 FOREST GATE WAY,Ward 24,,45.289414057531594,-75.72093227908775,yes,building,1,1,0,ramp,2024-01-01,2024-01-01,,,Construct a deck and ramp at rear of 2 storey detached dwelling,address_points
ottawa,28 EDINA ST,Ward 15,,45.39105046919061,-75.73417736392864,yes,building,1,1,0,handrail,2012-01-01,2012-01-01,,,Exterior alterations to the foundation to construct a 'walk-out' concrete stairwell with a guard and handrails for a 2 storey detached dwelling,address_points
ottawa,2885 -55 CEDARWOOD DR,Ward 18,,,,no,building,1,1,0,ramp,2018-01-01,2018-01-01,,,Exterior alterations to add ramp and guardrails to the front entrance of a 2 storey rowhouse,none
ottawa,2898 WOODKILTON RD,Ward 5,,45.41775169955005,-76.03932039106554,yes,building,1,1,0,lift,2018-01-01,2018-01-01,,,Interior/ exterior alterations to a 1 storey detached dwelling (renovate ground floor & lift house),address_points
ottawa,291 HOYLAKE CRES,Ward 1,,45.46836925317001,-75.50494877674988,yes,building,1,1,0,ramp; wheelchair,2013-01-01,2013-01-01,,,Construct a covered porch and wheelchair ramp to a detached dwelling (front yard),address_points
ottawa,2925 DUMAURIER AVE,Ward 7,,45.34829463055061,-75.79348046308004,yes,building,1,1,0,ramp; wheelchair,2015-01-01,2015-01-01,,,Remove and replace wheelchair ramp on a 2 storey rowhouse (front yard),address_points
ottawa,2935 QUILLIVAN LANE,Ward 19,,45.51286268449378,-75.38268442570936,yes,building,1,1,0,ramp,2022-01-01,2022-01-01,,,"Construct a secondary dwelling unit (basement), deck and ramp (rear yard) to a 2 storey detached dwelling",address_points
ottawa,3 A MAPLE RIDGE CRES,Ward 3,,,,no,building,1,1,0,ramp,2014-01-01,2014-01-01,,,Construct a ramp at the front of a 2 storey row unit dwelling,none
ottawa,30 PROVENDER AVE,Ward 13,,45.44849544133413,-75.62636500138119,yes,building,1,1,0,accessible,2021-01-01,2021-01-01,,,"Interior alterations to 3 storey rowhouse (renovate bathroom for accessibility - Units 401, 501, 701, 208, 308)",address_points
ottawa,300 ST. DENIS ST,Ward 12,,,,no,building,1,1,0,ramp,2012-01-01,2012-01-01,,,Construct a ramp and a deck at the front of a 1 storey detached dwelling,none
ottawa,3039 LINTON RD,Ward 16,,45.36296496531991,-75.66903703721383,yes,building,1,1,0,accessible; ramp; wheelchair,2015-01-01,2015-01-01,,,Construct an wheelchair accessibility ramp at the front of a 2 storey detached dwelling,address_points
ottawa,3062 SOUTHMORE DR E,Ward 16,,,,no,building,1,1,0,barrier-free; ramp,2016-01-01,2016-01-01,,,Construct a deck and a barrier-free ramp for a residential group home (rear yard),none
ottawa,31 ELIZA CRES,Ward 6,,45.25273560067572,-75.92716261428245,yes,building,1,1,0,lift,2017-01-01,2017-01-01,,,Install an elevator in a 2 storey detached dwelling,address_points
ottawa,320 CROYDON AVE,Ward 7,,45.36548150922534,-75.78995845361696,yes,building,1,1,0,lift,2012-01-01,2012-01-01,,,PLUMBING PERMIT ONLY - Install new sump-pump/pit in  the elevator pit in a 7 storey apartment building,address_points
ottawa,320 LASIANDRA LANE,Ward 5,,45.24879220458397,-76.00069987394528,yes,building,1,1,0,lift,2017-01-01,2017-01-01,,,Install an elevator in the garage of a 1 storey detached dwelling,address_points
ottawa,3205 UPLANDS DR,Ward 16,,45.349989747404955,-75.6794451112334,yes,building,1,1,0,handrail,2012-01-01,2012-01-01,,,Interior and exterior alterations to replace handrails in a 2 storey townhouse,address_points
ottawa,324 LAURIER AVE W,Ward 14,,,,no,building,1,1,0,lift,2017-01-01,2017-01-01,,,"Interior alterations on the 1st floor, parking garage elevator lobbies, and levels 6-22 of a 24 storey apartment building",none
