_id,PERMIT_NUM,REVISION_NUM,PERMIT_TYPE,STRUCTURE_TYPE,WORK,STREET_NUM,STREET_NAME,STREET_TYPE,STREET_DIRECTION,POSTAL,GEO_ID,WARD_GRID,APPLICATION_DATE,ISSUED_DATE,COMPLETED_DATE,STATUS,DESCRIPTION,CURRENT_USE,PROPOSED_USE,DWELLING_UNITS_CREATED,DWELLING_UNITS_LOST,EST_CONST_COST,ASSEMBLY,INSTITUTIONAL,RESIDENTIAL,BUSINESS_AND_PERSONAL_SERVICES,MERCANTILE,INDUSTRIAL,INTERIOR_ALTERATIONS,DEMOLITION,rank,address
61565,17 122295 BLD,00,Building Additions/Alterations,Medical/Dental Office,Interior Alterations,106,HUMBER COLLEGE,BLVD, ,M9V,1008108,W0122,2017-02-28,2017-03-09,,Inspection,Interior alterations including redesigned Barrier Free Washroom to new Foot Clinic/Physiotherapy. Unit 12. ,Vacant,Foot Clinic/Physiotherapy,0,0,20000,0,0,0,0,0,0,78,0,0.09016734,106 HUMBER COLLEGE BLVD
118737,22 202246 ALT,00,AS Alternative Solution,,Alternative Solution,25,ST CLAIR,AVE,E,M4T,11631522,S1238,2022-09-12,,,Approved,"This alternative solution report has been prepared to address the mounting height of light switches on demountable partitions in barrier free path of travel floor areas in the Arthur Meighen Building Rehabilitation located at 25-55 St. Clair Ave East, Toronto.Please refer to Report prepared by Vortex, ""VFT22278R01 25-55 St. Clair Ave. East Alt Soln Report 03August2022"" for more information.",,,,,,0,0,0,0,0,0,0,0,0.09016734,25 ST CLAIR AVE E
133277,16 206912 FSU,00,Fire/Security Upgrade,Motel/Hotel,Building Permit Related(FS),111,LOMBARD,ST, ,M5C,834510,S1334,2016-11-16,,,Application On Hold,"FS - Sprinkler Shop Drawing - Proposal to the construct a front addition to the vestibule and for interior alterations to floors 1-16 to have new washroom fixtures and finishes, barrier free room washrooms, fitness room on the 2nd floor and new laundry room on the 4th floor.",Hotel,Hotel,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,111 LOMBARD ST
20578,19 246240 BLD,01,Building Additions/Alterations,Restaurant 30 Seats or Less ,Interior Alterations,1735,KIPLING,AVE, ,M9R,1011752,W0222,2020-01-20,2020-01-31,,Revision Issued,"REVISION #1 - UNIT SIZED CORRECTED/CHANGEDProposal for interior alterations to suite new layout for a restaurant. work includes new kitchen hood, MUA and exhaust system, addition of a barrier free washroom and plumbing, redistribution of the HVAC system to suite new layout. ",Retail,Restaruant (< 30 Seats),0,0,0,0,0,0,0,0,0,0,0,0.09016734,1735 KIPLING AVE
52905,11 102613 BLD,00,Building Additions/Alterations,Industrial,Interior Alterations,48,GALAXY,BLVD, ,M9W,5520438,W0132,2011-01-06,2011-02-09,,Inspection,"Interior alterations to an existing furniture warehouse - Unit 417, to provide 1 new washroom and 1 new barrier free washroom in the existing office area portion, also relocate 1 existing door.",Office /Warehouse,Office /Warehouse,0,0,35000,0,0,0,0,0,0,60.5,0,0.09016734,48 GALAXY BLVD
24697,23 133199 PLB,00,Plumbing(PS),Office,Building Permit Related(PS),110,YONGE,ST, ,M5C,8677264,S1337,2023-04-12,2023-05-12,,Permit Issued,Plumbing  - Interior demolition of existing office suites to take back to base building. Interior renovation includes new addition of barrier-free washroom and related mechanical and electrical systems.Unit 800.,Office,Office,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,110 YONGE ST
13464,19 202711 BLD,00,Building Additions/Alterations,Multiple Unit Building,Other(BA),150,YORK,ST, ,M5H,7929404,S1031,2019-08-08,2019-08-16,,Permit Issued,Proposal to install an exterior barrier free lift in existing multiple unit building.,Multiple Unit,Multiple Unit,0,0,90000,0,0,0,0,0,0,0,0,0.09016734,150 YORK ST
63435,23 143241 PLB,00,Plumbing(PS),Elementary School,Building Permit Related(PS),3205,BAYVIEW,AVE, ,M2K,9602629,N1721,2023-05-09,2023-05-23,,Inspection,Plumbing  - Convert the two existing washrooms to a barrier free washroom - Blessed Trinity Catholic School,Elementary School,Elementary School,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,3205 BAYVIEW AVE
161972,17 151259 HVA,00,Mechanical(MS),Restaurant 30 Seats or Less ,Building Permit Related(MS),2422,BLOOR,ST,W,M6S,10250328,S0426,2017-04-28,2017-05-30,,Inspection,"HVAC - Interior alterations to restaurant (less than 30 seats), addition of a barrier free washroom, a kitchen sink and dishwasher - Grillway Souvlaki House",Restaurant,Restaurant,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,2422 BLOOR ST W
133508,08 117657 HVA,00,Mechanical(MS),Other,Building Permit Related(MS),80,QUEENSDALE,AVE, ,M4J,32143,S1426,2008-03-10,2008-04-16,,Inspection,"HVAC - Permit for new roof, new windows, new barrier free elevator, new plumbing fixtures, new partitions (Mainly ground level) new floors doors ACT to existing Elementry school - converted to new private french school - see permitted use letter.",Elementry School,Private School Preschool To Grade 12,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,80 QUEENSDALE AVE
46596,19 117005 PLB,00,Plumbing(PS),SFD - Detached,Building Permit Related(PS),10,JENNIFER,CRT, ,M3M,531303,N0627,2019-02-20,2019-03-12,,Inspection,Plumbing - Interior Alterations to covert washhroom into barrier free on the ground floor.,Sfd,Sfd,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,10 JENNIFER CRT
136403,12 147225 PLB,00,Plumbing(PS),SFD - Detached,Building Permit Related(PS),24,BYNG,AVE, ,M1L,314999,E2028,2012-04-02,2012-04-02,,Inspection,Plumbing - create a new barrier free washroom on first floor,Sfd,Sfd,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,24 BYNG AVE
136079,22 114461 HVA,00,Mechanical(MS),Exhibition Hall(Without Sales),Building Permit Related(MS),188,CUMBERLAND,ST, ,   ,30041620,S1128,2022-02-15,2022-03-16,,Inspection,"HVAC - Proposal to turn vacant space into a showroom with kitchen displays, different units of kitchen millworks, floor finishes, wall finishes, and a new barrier free washroom. ",Vacant,Showroom,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,188 CUMBERLAND ST
137957,17 266494 BLD,00,Building Additions/Alterations,Medical/Dental Office,Interior Alterations,3695,KEELE,ST, ,M3J,9278909,N0623,2017-11-23,2018-02-14,,Inspection,Demolition of interior wall partitions and construct a new interior partitions c/w barrier free washroom.,Medical Office,Medical Office,0,0,"200,000",0,0,0,0,0,0,486.4,0,0.09016734,3695 KEELE ST
175263,13 234926 BLD,00,Building Additions/Alterations,Place of Worship,Interior Alterations,1687,VICTORIA PARK,AVE, ,M1R,394914,E2131,2013-09-12,2013-11-18,,Inspection,"interior alterations to sancturay area, barrier free w/c in basement, add 2 rooftop hvac units",Place Of Worship,Place Of Worship,0,0,360000,0,0,0,0,0,0,272.23,0,0.09016734,1687 VICTORIA PARK AVE
64067,10 229951 HVA,00,Mechanical(MS),Secondary School,Building Permit Related(MS),10,DENFIELD,ST, ,M9R,996285,W0221,2010-07-28,2010-10-18,,Inspection,HVAC - Interior alteration to barrier free washrooms on ground floor.,Secondary School,Secondary School,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,10 DENFIELD ST
112401,16 178448 BLD,02,Building Additions/Alterations,Retail Store,Interior Alterations,5,MARINE PARADE,DR, ,M8V,,W0337,2020-12-10,2021-01-13,,Revision Issued,REV #1-EXISTING BARRIER FREE W/C TO REMAINInterior alterations to expand Unit 128 into Unit 129 for retail store * Grenadier Convenience*,Office For Seniors,Retail,0,0,0,0,0,0,0,0,0,5,0,0.09016734,5 MARINE PARADE DR
29986,09 185882 HVA,00,Mechanical(MS),Industrial Warehouse/Hazardous Building,Building Permit Related(MS),40,KELFIELD,ST, ,M9W,8232395,W0133,2009-11-05,2010-01-11,,Inspection,HVAC - Interior alterations to provide barrier free washrooms. Conditioned air and exhaust,Industrial And Warehouse,Industrial And Warehouse,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,40 KELFIELD ST
196257,22 127414 HVA,00,Mechanical(MS),Place of Worship,Building Permit Related(MS),280,YORKLAND,BLVD, ,M2J,9602787,N1731,2022-03-28,2022-09-20,,Inspection,"HVAC - Interior renovation, addition of new washroom, ablution space, barrier free washroom and mechnicalroom.",Place Of Worship,Place Of Worship,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,280 YORKLAND BLVD
204184,08 171382 PLB,00,Plumbing(PS),Office,Building Permit Related(PS),1266,ST CLAIR,AVE,W,M6E,8680022,S0924,2008-06-18,2008-09-02,,Inspection,Plumbing  - Interior alterations to create new space from office to dental office *Papini*. Drywall to basement. New HVAC system and replace 1 rooftop unit. New barrier free washroom and new sinks.,Office ,Office,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,1266 ST CLAIR AVE W
65727,08 111460 BLD,00,Building Additions/Alterations,Hospital,Interior Alterations,555,UNIVERSITY,AVE, ,M5G,7792696,S1145,2008-02-14,2008-02-22,,Inspection,interior alterations to main floor atrium - barrier free washroom,Hospital,Same,0,0,20000,0,0,0,0,0,0,5.6,0,0.09016734,555 UNIVERSITY AVE
70838,11 251701 PLB,00,Plumbing(PS),Community Hall,Building Permit Related(PS),225,CONFEDERATION,DR, ,M1G,322165,E2431,2011-08-05,2011-11-16,,Inspection,"Plumbing  - Interior alterations to existing, removing wall in storage area to increase office space, new barrier free washroom",Community Centre,Community Centre,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,225 CONFEDERATION DR
27217,05 169862 PLB,00,Plumbing(PS),SFD - Detached,Building Permit Related(PS),112,GLEN PARK,AVE, ,M6B,520150,N0827,2006-12-04,2006-12-04,,Inspection,Plumbing - Barrier free addition for use by handicap child,Sfd,Sfd,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,112 GLEN PARK AVE
179937,24 204688 BLD,00,Building Additions/Alterations,Arena,Interior Alterations,1073,MILLWOOD,RD, ,M4G,3244766,N1535,2024-08-28,2024-10-29,,Inspection,REPLACEMENT OF ONE ICE RINK SLAB; NEW REFRIGERATION EQUIPMENT; WASHROOM & CHANGEROOMS RENOVATIONS; NEW BARRIER-FREE WASHROOM; NEW LIGHTING,Arena,Arena,0,0,7500000,0,0,0,0,0,0,3990,0,0.09016734,1073 MILLWOOD RD
100676,17 258654 PLB,00,Plumbing(PS),Restaurant 30 Seats or Less ,Building Permit Related(PS),1780,MARKHAM,RD, ,M1B,360139,E2329,2017-11-06,2017-12-19,,Inspection,"Plumbing  - All new Interior construction and finishes, This will include new partition walls, flooring, equipment installation, service counters, hvac distribution, barrier-free and unisex washroom construction, plumbing and electrical",Vacant,Restaurant,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,1780 MARKHAM RD
105457,23 133199 BLD,00,Building Additions/Alterations,Office,Interior Alterations,110,YONGE,ST, ,M5C,8677264,S1337,2023-04-12,2023-05-05,,Inspection,Interior demolition of existing office suites to take back to base building. Interior renovation includes new addition of barrier-free washroom and related mechanical and electrical systems.Unit 800.,Office,Office,0,0,"200,000.00",0,0,0,0,0,0,798.5,0,0.09016734,110 YONGE ST
25205,26 141161 PLB,00,Plumbing(PS),Elementary School,Building Permit Related(PS),65,AVONWICK,GT, ,M3A,485399,N1625,2026-04-09,2026-05-13,,Permit Issued,"Plumbing  - Proposal for interior alterations to existing school for barrier free upgrades - ""School of the Annunciation""",Elementary School,Elementary School,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,65 AVONWICK GT
25592,05 139008 BLD,00,Building Additions/Alterations,Multiple Unit Building,Interior Alterations,243,EGLINTON,AVE,W,M4R,20091713,S1227,2005-06-03,2006-06-16,,Inspection,"Interior alterations to add barrier free lift to service as street entry into lower level.  Add demising wall on main floor and change use of portion of first floor from residential to office use and reduce size of restaurant. Change few demising walls in lower level. Relocate Fire fighter entrance to lower level from ground floor, covered also by BP 05-139012-FSU.",,,0,0,40000,0,0,0,0,0,0,25,0,0.09016734,243 EGLINTON AVE W
184230,23 133199 HVA,00,Mechanical(MS),Office,Building Permit Related(MS),110,YONGE,ST, ,M5C,8677264,S1337,2023-04-12,2023-05-12,,Permit Issued,HVAC - Interior demolition of existing office suites to take back to base building. Interior renovation includes new addition of barrier-free washroom and related mechanical and electrical systems.Unit 800.,Office,Office,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,110 YONGE ST
202708,26 184702 BLD,00,Building Additions/Alterations,Retail Store,Interior Alterations,330,YONGE,ST, ,M5B,7763006,S1145,2026-06-15,,,Issuance Pending,"Proposed interior alterations adding washroom, barrier free and powder room,  in rear of shop.",Retail,Retail,0,0,15000,0,0,0,0,0,0,15,0,0.09016734,330 YONGE ST
203170,17 151259 PLB,00,Plumbing(PS),Restaurant 30 Seats or Less ,Building Permit Related(PS),2422,BLOOR,ST,W,M6S,10250328,S0426,2017-04-28,2017-05-29,,Inspection,"Plumbing  - Interior alterations to restaurant (less than 30 seats), addition of a barrier free washroom, a kitchen sink and dishwasher - Grillway Souvlaki House",Restaurant,Restaurant,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,2422 BLOOR ST W
203345,09 155385 FSU,00,Fire/Security Upgrade,Warehouse,Building Permit Related(FS),790,TAPSCOTT,RD, ,M1X,390717,E2325,2009-09-01,,,Application On Hold,"FS - Sprinkler Shop Drawing - Add partition walls in existing office within ""T & T"" warehouse.  Add barrier free washroom with three fixtures, exhaust fan in washroom and relocate diffusers.  ",Warehouse W/ Office,Warehouse W/ Office,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,790 TAPSCOTT RD
196779,13 174259 BLD,00,Building Additions/Alterations,Secondary School,Interior Alterations,1176,PHARMACY,AVE, ,M1R,373269,E2126,2013-05-24,2013-07-12,,Permit Issued,barrier free lift and power door operator installation,Secondary School,Secondary School,0,0,50000,0,0,0,0,0,0,5,0,0.09016734,1176 PHARMACY AVE
20960,21 102892 HVA,00,Mechanical(MS),Multiple Use/Non Residential,Other(MS),322,KING,ST,W,M5V,10180378,S1033,2021-01-11,2021-02-17,,Inspection,Proposed revision to existing Building Permit # 18 197344 BLD 01 BA for Mechanical related items to provide new stairwell from Ground Floor west entrance of John Street up to future subdivided Retail Tenant # 2 and added vestibule corridor '1-13' at barrier-free lift and exit corridor '1-10' at east side. Relocated Vestibule 'L-01' door screen from top of Stair 'C' landing to Lower Level. ,Retail And Office,"Retail, Office And Gallery",,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,322 KING ST W
28350,22 221119 BLD,00,Building Additions/Alterations,Multiple Use/Non Residential,Multiple Projects,1,COLONEL SAMUEL SMITH PARK,DR, ,   ,14071829,W0335,2022-10-24,2023-02-24,,Inspection,"Proposed remedial work to roof, windows, and exterior wall restoration, upgrading doors on ground floor to comply with current barrier-free standards, and building a new storage shed at the south-west corner of the main building",Theatre Over Community Hall,Theatre Over Community Hall,0,0,"250,000",0,0,0,0,0,19.44,36.28,0,0.09016734,1 COLONEL SAMUEL SMITH PARK DR
176303,17 238172 BLD,00,Building Additions/Alterations,Multiple Use/Non Residential,Other(BA),2290,DUNDAS,ST,W,M6R,8648696,S0433,2017-09-25,2017-11-14,,Permit Issued,Proposal to add (4) window openings and interior alterations to add a barrier free washroom.  ,Multiple Use / Retail,Same,0,0,"65,000",0,0,0,0,0,0,40.12,0,0.09016734,2290 DUNDAS ST W
186305,07 237245 BLD,00,Building Additions/Alterations,Place of Worship,Multiple Projects,50,ROYALAVON,CRES, ,M9A,10759771,W0321,2007-06-27,2007-10-30,,Inspection,Barrier-free elevator enclosure addition to the front and interior alterations  to an existing church ** Islington Baptist Church**,Church,Church,0,0,"50,000",6,0,0,0,0,0,15,0,0.09016734,50 ROYALAVON CRES
80034,13 160565 BLD,01,Building Additions/Alterations,Multiple Unit Building,Interior Alterations,600,BLOOR,ST,W,M6G,8353535,S1125,2014-07-21,2014-08-20,,Revision Issued,Revision to include construction of 2 barrier free washrooms. OCCUPANT LOAD restaurant - 180 persons - by design.)More sprinklers charged on this permit.,Mixed-Use,Mixed-Use,0,0,0,0,0,0,0,0,0,106,0,0.09016734,600 BLOOR ST W
14523,14 257497 BLD,00,Building Additions/Alterations,Medical/Dental Office,Interior Alterations,1849,YONGE,ST, ,M4S,7273885,S1233,2014-11-27,2015-02-18,,Inspection,"renovate washrooms on Floors 2, 3, 4, 5 7, 8  & 9 - provide barrier free washrooms",Medical Office,Medical Office,0,0,80000,0,0,0,0,0,0,158,0,0.09016734,1849 YONGE ST
177700,22 220084 BLD,01,New Building,Warehouse,New Building,541,KIPLING,AVE, ,M8Z,1011448,W0332,2024-06-12,2024-07-24,,Revision Issued,"REV - Revision to Permit No. 22-220084 to include the addition of 2 barrier free washrooms, and deletion of Solar Ducts (part of the mechanical system).  Proposal to construct new single storey industrial warehouse",Warehouse,Industrial Warehouse,,,0,0,0,0,0,0,0,0,0,0.09016734,541 KIPLING AVE
182160,22 114461 BLD,00,Building Additions/Alterations,Exhibition Hall(Without Sales),Interior Alterations,188,CUMBERLAND,ST, ,   ,30041620,S1128,2022-02-15,2022-03-02,,Inspection,"Proposal to turn vacant space into a showroom with kitchen displays, different units of kitchen millworks, floor finishes, wall finishes, and a new barrier free washroom. ",Vacant,Showroom ,0,0,500000,0,0,0,0,0,0,149,0,0.09016734,188 CUMBERLAND ST
107942,25 199739 DRN,00,Drain and Site Service,University,Building Permit Related (DR),4700,KEELE,ST, ,M3J,20029109,W0726,2025-07-25,2025-08-20,,Permit Issued,"Drain - Proposed interior alterations to demolish existing office spaces, classrooms and interior fit-up for new laboratories, offices, exercise training facilities, washrooms and kitchen on the lower ground level of the building. The renovated space will include six specialty assessment rooms, two new offices, one new metabolic kitchen, a cryogenic storage room, a wet lab, two exercise training facilities, additional storage, a seminar room, a barrier free washroom and two additional gendered washrooms with a change room and shower.  ",University,University,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,4700 KEELE ST
14780,17 271520 BLD,00,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,600,BLOOR,ST,E,M4W,8540639,S1131,2017-12-05,2017-12-22,,Inspection,Proposal for alterations to existing washroom into two single occupant washrooms with one complying with barrier free requirements.,Subway Station,Same,0,0,"80,000",0,0,0,0,0,0,23.6,0,0.09016734,600 BLOOR ST E
143769,17 269693 BLD,01,New Building,Mixed Use/Res w Non Res,New Building,215,CHURCH,ST, ,M5B,783016,S1332,2023-11-17,2023-11-20,,Revision Issued,"REV - Revision to Building Permit 17 269693 BLD 00 NBRevise the number of Barrier Free Suites, in accordance with Sentence 3.8.2.1(5) of the 2012 Ontario Building Code. Refer to enclosed drawings.",Vacant,Mixed Use (Condo & Commercial),0,0,0,0,0,0,0,0,0,0,0,0.09016734,215 CHURCH ST
109349,26 123335 PLB,00,Plumbing(PS),Elementary School,Building Permit Related(PS),227,DREWRY,AVE, ,M2M,7274066,N1822,2026-03-02,2026-04-15,,Permit Issued,"Plumbing  - Proposal to conversion of several existing washrooms to Universal Washrooms, provision of new exterior and interior ramps, installation of tactile strips to all interior stairs, provision of new barrier free elevator. (R J Lang Elementary & Middle School - TDSB) ",Elementary School,Elementary School,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,227 DREWRY AVE
146263,20 189526 PLB,00,Plumbing(PS),Office,Building Permit Related(PS),150,KING,ST,W,M5H,828221,S1034,2020-09-03,2020-10-26,,Permit Issued,Plumbing  - Proposal for interior alterations to construct 2 convenience washrooms for exclusive tenant use; one is designed to be barrier-free in unit 2512 in the existing office building.,Office,Office,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,150 KING ST W
52652,06 112380 BLD,00,Building Additions/Alterations,Restaurant Greater Than 30 Seats,Interior Alterations,2003,AVENUE,RD, ,M5M,485043,N0824,2006-02-24,2006-03-01,,Inspection,Addition of one barrier free washroom on ground floor,Restaurant,Restaurant,0,0,"5,000",0,0,0,0,0,0,3.5,0,0.09016734,2003 AVENUE RD
53464,08 199773 BLD,00,Building Additions/Alterations,Place of Worship,Interior Alterations,16,BABY POINT,RD, ,M6S,51446,S0421,2008-09-03,2008-10-23,,Inspection,Interior alterations to existing church to accommodate a new elevator and a new barrier-free washroom.,Church,Church,0,0,"150,000",0,0,0,0,0,0,31.87,0,0.09016734,16 BABY POINT RD
38982,17 119635 BLD,01,Building Additions/Alterations,Warehouse,Interior Alterations,80,GALAXY,BLVD, ,M9W,,W0132,2017-09-21,2017-11-27,,Revision Issued,Revision 1. Changing barrier free washroom to a regular washroom,Warehouse,Warehouse,0,0,0,0,0,0,0,0,0,0,0,0.09016734,80 GALAXY BLVD
72079,15 124571 BLD,01,Building Additions/Alterations,Student Residence,Interior Alterations,4700,KEELE,ST, ,M3J,20029109,W0726,2015-05-04,2015-05-25,,Revision Issued,"Revision 01: Switch Unisex Universal Washroom 104 to Unisex Barrier Free Washroom 104.Student residences washroom renovations and plumbing upgrades, floors 1-13 Vanier Residence - York University",Vanier Residence,Vanier Residence,0,0,4390000,0,0,0,0,0,0,9.88,0,0.09016734,4700 KEELE ST
43972,25 267884 HVA,00,Mechanical(MS),Retail Store,Building Permit Related(MS),3450-3452,DANFORTH,AVE, ,M1L,325472,E2028,2025-12-18,2026-02-11,,Inspection,"HVAC - Proposal for interior alterations to basement for new shops and the first floor for new entrance area, new stairs and new barrier free washroom.",Retail,Retail,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,3450-3452 DANFORTH AVE
37195,23 158766 BLD,01,Building Additions/Alterations,Multiple Use/Non Residential,Interior Alterations,1143,MORNINGSIDE,AVE, ,   ,20236935,E2528,2026-02-04,2026-03-27,,Revision Issued,Revision 01:Changes to Data Matrix and Barrier Free Washroom. propose to construct an interior alteration of an existing unit,Commercial,Commercial,0,0,0,0,0,0,0,0,0,0,0,0.09016734,1143 MORNINGSIDE AVE
118751,14 142923 BLD,00,Building Additions/Alterations,University,Interior Alterations,115,CAMPUS,WALK, ,M3J,14240443,W0726,2014-04-15,2014-04-29,,Inspection,"Convert existing washrooms on the 2nd, 3rd & 4th floors to barrier-free washrooms in rooms 258, 259, 210, 304 and 404 -  Scott Library Building",Scott Library,Scott Library,0,0,"560,000",0,0,0,0,0,0,64,0,0.09016734,115 CAMPUS WALK
113185,24 111794 HVA,00,Mechanical(MS),Museum,Building Permit Related(MS),285,SPADINA,RD, ,M5R,7986457,S1237,2024-02-05,2024-07-08,,Inspection,HVAC - Addition to existing building to include LULA lift and stairs.  Interior renovation to include barrier free washroom.  ,Museum,Museum,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,285 SPADINA RD
139750,25 191386 PLB,00,Plumbing(PS),Office,Building Permit Related(PS),2300,SHEPPARD,AVE,W,M9M,562299,W0728,2025-07-10,2025-07-21,,Inspection,Plumbing  - Proposal for interior alterations - Construct barrier free washrooms,Office,Office,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,2300 SHEPPARD AVE W
30985,18 112976 PLB,00,Plumbing(PS),"Hair, Barber and Other Salon",Building Permit Related(PS),62,OVERLEA,BLVD, ,M4H,6853476,N1533,2018-02-02,2018-03-07,,Inspection,Plumbing  - Proposal for interior alterations to create a barrier free universal washroom and separate the washroom from the work area,Vacant,Barber Shop,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,62 OVERLEA BLVD
59051,19 257540 FSU,00,Fire/Security Upgrade,Office,Sprinklers,77,KING,ST,W,   ,7929397,S1034,2019-12-05,,,Refusal Notice,Proposal to install sprinklers for all 6 Tekion phone booths and 1 barrier free phone booth with Tekion specifications. (Related to 19 110517 BLD 00 BA),Office,Office,,,"30,000",0,0,0,0,0,0,0,0,0.09016734,77 KING ST W
121761,12 181792 BLD,00,Building Additions/Alterations,Community Hall,Addition(s) ,1900,MCNICOLL,AVE, ,   ,13973264,E2223,2012-05-29,2012-08-10,,Inspection,addition to accomodate barrier free elevator,Community Centre,Community Centre,0,0,500000,25.86,0,0,0,0,0,0,0,0.09016734,1900 MCNICOLL AVE
82404,16 109330 BLD,00,Building Additions/Alterations,Place of Worship,Interior Alterations,60,DIXON,RD, ,M9P,20146383,W0136,2016-01-27,2016-04-04,,Inspection,This is a permit for Parish Hall Building. Proposal for interior alterations - provide new barrier free lifts at church and parish hall buildings. Renovate/relocate washrooms both buildings and increase number of washroom facilities at parish hall building. Relocate servery to ground floor parish hall. New windows parish hall. Upgrade existing life saftey devices/systems both buildings. Revise mechanical systems only as affected by the work.,Church Hall,Church Hall,0,0,1500000,0,0,0,0,0,0,98.7,0,0.09016734,60 DIXON RD
54619,05 157480 PLB,00,Plumbing(PS),Elementary School,Building Permit Related(PS),100,SIDNEY BELSEY,CRES, ,M6M,14171495,W0531,2005-07-11,2005-07-15,,Inspection,Plumbing - Interior Alterations to an existing school to create barrier free washrooms. - Interior Alterations,School,School,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,100 SIDNEY BELSEY CRES
32445,09 155139 PLB,00,Plumbing(PS),Retail Store,Building Permit Related(PS),4551,KINGSTON,RD, ,M1E,30029113,E2533,2009-08-10,2009-09-29,,Inspection,"Plumbing  - Interior Fit out - New Demising wall, 2 barrier free washrooms, new exterior door for a ""Blockbuster""",Retail,Retail,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,4551 KINGSTON RD
164434,14 129437 PLB,00,Plumbing(PS),Office,Building Permit Related(PS),211,YONGE,ST, ,M5B,7762824,S1332,2014-03-17,2014-03-20,,Permit Issued,Plumbing  - To complete interior alterations to the existing office to create a barrier free washroom.,Office,Office,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,211 YONGE ST
137322,18 223449 BLD,00,Building Additions/Alterations,Office,Interior Alterations,56,WELLESLEY,ST,W,M5S,8128876,S1136,2018-09-11,2018-09-26,,Inspection,Proposal for barrier free upgrades throughout common areas of existing office building. ,Office,Office,0,0,"350,000",0,0,0,0,0,0,182,0,0.09016734,56 WELLESLEY ST W
21518,22 132793 PLB,01,Plumbing(PS),Retail Store,Building Permit Related(PS),8,GLADSTONE,AVE, ,M6J,810156,S0937,2024-04-16,2024-05-16,,Revision Issued,Plumbing REV - addition of barrier free washroom to retail unit 103,Retail,Retail,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,8 GLADSTONE AVE
21891,11 239541 BLD,00,Building Additions/Alterations,Elementary School,Interior Alterations,23,FERNDALE,AVE, ,M4T,4070042,S1233,2011-07-15,2011-07-29,,Inspection,permit for interior alterations to existing elementary school - create new barrier free change room from existing storage room - Close to pool area,School,Same,0,0,20000,0,0,0,0,0,0,10,0,0.09016734,23 FERNDALE AVE
