_id,PERMIT_NUM,REVISION_NUM,PERMIT_TYPE,STRUCTURE_TYPE,WORK,STREET_NUM,STREET_NAME,STREET_TYPE,STREET_DIRECTION,POSTAL,GEO_ID,WARD_GRID,APPLICATION_DATE,ISSUED_DATE,COMPLETED_DATE,STATUS,DESCRIPTION,CURRENT_USE,PROPOSED_USE,DWELLING_UNITS_CREATED,DWELLING_UNITS_LOST,EST_CONST_COST,ASSEMBLY,INSTITUTIONAL,RESIDENTIAL,BUSINESS_AND_PERSONAL_SERVICES,MERCANTILE,INDUSTRIAL,INTERIOR_ALTERATIONS,DEMOLITION,rank,address
186107,06 108286 HVA,00,Mechanical(MS),University,Building Permit Related(MS),569,SPADINA,AVE, ,   ,13501748,S1139,2006-02-08,2006-04-18,,Inspection,HVAC - Interior alterations to create multi faith centre and barrier free entrance and washrooms - Interior Alterations,University,Same,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,569 SPADINA AVE
157751,26 141003 BLD,00,Building Additions/Alterations,Restaurant 30 Seats or Less ,Interior Alterations,4002,SHEPPARD,AVE,E,M1S,,E2229,2026-04-09,2026-06-11,,Permit Issued,Alteration for restairant and Barrier Free Washroom,Pharmacy,Eating Establishment,0,0,50000,0,0,0,0,0,0,12,0,0.09016734,4002 SHEPPARD AVE E
19873,16 156309 PLB,00,Plumbing(PS),Multiple Unit Building,Building Permit Related(PS),692,MOUNT PLEASANT,RD, ,M4S,844976,S1228,2016-05-16,2016-08-11,,Inspection,Plumbing  - Proposal for interior alterations to the ground floor retail space for new barrier free washrooms and convert 2nd floor to 2 residential units. Scope of work includes lockers in the basement.,Multiple Unit,Multiple Unit,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,692 MOUNT PLEASANT RD
65138,16 159361 BLD,00,Building Additions/Alterations,Bank,Interior Alterations,4751,STEELES,AVE,E,M1V,14642493,E2224,2016-05-20,2016-06-08,,Inspection,"Proposal for interior alteration to construct new barrier free servery in existing bank - ""Royal Bank""",Bank,Bank,0,0,40000,0,0,0,0,0,0,12,0,0.09016734,4751 STEELES AVE E
203642,21 146501 HVA,00,Mechanical(MS),Multiple Use/Non Residential,Building Permit Related(MS),2522,KEELE,ST, ,M6L,9517478,W0526,2021-04-27,2021-06-14,,Permit Issued,"HVAC - PROPOSED: INTERIOR ALTERATION OF COMMERCIAL SPACE IN GROUND FLOOR OF EXISTING 8 STOREY BUILDING. INTERIOR DEMISING WALLS SEPARATING COMMERCIAL UNITS. COMMON AREA (MALL CORRIDOR) CEILINGS, FLOORING, BARRIER FREE ENTRANCE DOORS. MECHANICAL AND ELECTRICAL ALARM SYSTEM UPGRADE FOR THE COMMON AREA. SPRINKLER ALTERATION TO FIT. (UNITS 5,6,7,8,9,10&11 GROUND FLOOR)",Commercial,Commercial,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,2522 KEELE ST
123373,18 220713 PLB,00,Plumbing(PS),Office,Building Permit Related(PS),40,ST CLAIR,AVE,W,M4V,871403,S1232,2019-10-09,2019-11-07,,Inspection,Plumbing  - Proposal for barrier free upgrades throughout common areas of existing office building. ,Office,Office,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,40 ST CLAIR AVE W
100592,17 258663 BLD,01,Building Additions/Alterations,Multiple Use/Non Residential,Interior Alterations,1470,THE QUEENSWAY, , ,M8Z,7336741,W0324,2018-05-09,2018-07-24,,Revision Issued,REV01:Changes for relocation of barrier free entrnace door to side of building.Proposal to construct interior alterations and complete tenant fit-up in unit #1 for retail store. ,Multiple Use/Non Residential,Multiple Use/Non Residential,0,0,0,0,0,0,0,0,0,0,0,0.09016734,1470 THE QUEENSWAY
207612,25 195468 BLD,01,Building Additions/Alterations,Industrial,Interior Alterations,45,INDUSTRIAL,ST, ,M4G,3267177,N1532,2026-01-19,2026-03-03,,Revision Issued,"Revision 01: Refer to cover letter for list of revisions. Proposal for interior alterations to vacant unit. New small office space & new barrier free washroom. All plumbign, HVAC and sprinklers related work.",Industrial/Office,Industrial/Office,0,0,0,0,0,0,0,0,0,0,0,0.09016734,45 INDUSTRIAL ST
103126,24 111794 PLB,00,Plumbing(PS),Museum,Building Permit Related(PS),285,SPADINA,RD, ,M5R,7986457,S1237,2024-02-05,2024-07-08,,Inspection,Plumbing  - Addition to existing building to include LULA lift and stairs.  Interior renovation to include barrier free washroom.  ,Museum,Museum,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,285 SPADINA RD
213192,03 170330 HVA,00,Mechanical(MS),Secondary School,Building Permit Related(MS),650,COSBURN,AVE, ,M4C,7794431,S1925,2003-09-11,2003-09-15,,Inspection,HVAC - VARIOUS BARRIER FREE IMPROVEMENTS. RENOVATIONS OF FIRST AND SECOND FLOOR. - Interior Alterations,,,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,650 COSBURN AVE
192603,05 169862 DRN,00,Drain and Site Service,SFD - Detached,Building Permit Related (DR),112,GLEN PARK,AVE, ,M6B,520150,N0827,2006-12-04,2006-12-04,,Inspection,Drain - Barrier free addition for use by handicap child,Sfd,Sfd,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,112 GLEN PARK AVE
193141,17 238172 PLB,00,Plumbing(PS),Multiple Use/Non Residential,Building Permit Related(PS),2290,DUNDAS,ST,W,M6R,8648696,S0433,2017-09-25,2017-11-14,,Permit Issued,Plumbing  - Proposal to add (4) window openings and interior alterations to add a barrier free washroom.  ,Multiple Use / Retail,Same,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,2290 DUNDAS ST W
77992,16 271300 BLD,00,Building Additions/Alterations,Retail Store,Interior Alterations,3143,YONGE,ST, ,M4N,10947973,N1525,2016-12-28,2017-02-10,,Inspection,"Interior alterations of the existing Rogers retail unit on the ground floor of a seven storey building.  This will include adding a demising wall to create a new retail space, the addition of a new entry vestubule.  A new barrier free washroom will also be constructed at the rear of  Rogers unit .  All work will be undertaken by the owner.",Retail,Retail,0,0,150000,0,0,0,0,0,0,230,0,0.09016734,3143 YONGE ST
89809,14 204866 BLD,00,Building Additions/Alterations,Bank,Addition(s) ,135,LA ROSE,AVE, ,M9P,9345090,W0230,2014-08-12,2014-10-06,,Permit Issued,Construct a barrier-free vestibule enclosure to the Ukrainian Credit Union Limited.,Retail - Credit Union,Retail - Credit Union,0,0,"50,000.00",0,0,0,5.5,0,0,0,0,0.09016734,135 LA ROSE AVE
169945,17 118007 PLB,01,Plumbing(PS),Multiple Unit Building,Building Permit Related(PS),1020,ISLINGTON,AVE, ,M8Z,7668065,W0326,2017-04-24,2017-04-27,,Revision Issued,"Revision 01 - revision as per attached drawingsPlumbing  - Proposal for interior alterations to an existing commercial unit. Unit 8, new barrier free washroom and kitchenette.",Office,Office,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,1020 ISLINGTON AVE
66730,13 144750 BLD,06,New Building,Mixed Use/Res w Non Res,New Building,90,HARBOUR,ST, ,   ,5866212,S1037,2018-04-05,2018-06-12,,Revision Issued,REV 06: Add barrier free lift from level 2 to level 3.,Vacant,Mixed Usde Res And Non Res,0,0,0,0,0,0,0,0,0,0,0,0.09016734,90 HARBOUR ST
66732,13 205971 BLD,00,Small Residential Projects,SFD - Semi-Detached,Interior Alterations,20,GRENADINE,CRT, ,M9L,523740,W0722,2013-07-17,2013-08-08,,Revocation Pending,Interior alterations to create barrier free bathroom at the basement floor level to semi-detached single family dwelling.,Semi-Detached Single Family Dwelling,Semi-Detached Single Family Dwelling,0,0,25000,0,0,0,0,0,0,6,0,0.09016734,20 GRENADINE CRT
156871,21 202337 BLD,01,Building Additions/Alterations,Retail Store,Interior Alterations,6620,FINCH,AVE,W,M9V,,W0122,2021-12-14,2022-03-24,,Revision Issued,REV 01-changes as per bubbled drawings; to eliminate barrier free washroom from original permit. Interior alterations to units 16& 17 to convert a barber shop to Cannabis retail,Barber Shop,Cannabis Retail,0,0,0,0,0,0,0,0,0,0,0,0.09016734,6620 FINCH AVE W
156688,21 131942 BLD,00,Building Additions/Alterations,Place of Worship,Addition(s) ,2,VAUGHAN,RD, ,M6G,10636581,S1235,2021-03-25,2021-04-27,,Permit Issued,"Construct a single storey addition to existing place of worship to provide accessibility lift and ancillary space, with new barrier free entrance from grade. ",Place Of Worship,Place Of Worship,0,0,600000,68.7,0,0,0,0,0,0,0,0.09016734,2 VAUGHAN RD
145624,22 193797 BLD,00,Building Additions/Alterations,Other,Interior Alterations,900,DUFFERIN,ST, ,M6H,5873444,S0933,2022-08-22,2022-11-17,,Inspection,"Tenant fit-up for proposed optometrist in an existing shopping mall. Work involves new walls, doors, ceiling, new barrier-free washroom and fixtures. All work is interior; no exterior work.",Retail,Optometrist,0,0,"225,000",0,0,0,0,0,0,170.7,0,0.09016734,900 DUFFERIN ST
141618,19 251115 BLD,06,New Building,Mixed Use/Res w Non Res,New Building,350,QUEENS QUAY, ,W,M5V,10223461,S1036,2025-10-22,2025-12-02,,Revision Issued,"REV 06:  revision to Drawing A242 390 Third, Fourth & Fifth Floor Partial PlanRec 05 - Revision to the washroom exhaust due to the site conditions.REV 04 - Revisions to the architectural and mechanical consultant drawings REVISION #3 - Rooftop washroom, a second, barrier-free washroom, changes to vestibule between 390 and 396 Q Queens Quay, new retail canopy on the southwest corner of 370 Queens Quay West and remove 3 parking stalls on northeast corner of 396 Queens Quay West.REVISION 2 - revised exterior passagewayProposal to construct a new 22 storey mixed use rental building with 340 dwelling units and retail at grade. Convenience address is 370 Queens Quay W. Scope of work includes a 21 storey addition with interior alterations to 350 Queens Quay W, ground and 2nd floor retail additions to 350 + 390 Queens Quay W and proposed at 396 Queens Quay W is an addition to floors 3-5 in the parking garage.",Vacant,Mixed Use Res/Non Res,0,0,0,0,0,0,0,0,0,0,0,0.09016734,350 QUEENS QUAY W
133813,20 234839 PLB,00,Plumbing(PS),Restaurant Greater Than 30 Seats,Building Permit Related(PS),246,QUEEN,ST,W,M5V,3948813,S1024,2020-12-30,2021-01-25,,Inspection,"Plumbing  - Interior alterations for new restaurant - German Doner Kebab, work includes reconfigure existing barrier free washroom and new kitchen exhaust",Restaurant,Restaurant,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,246 QUEEN ST W
148958,22 116543 STS,00,Drain and Site Service,Elementary School,Site Service,360,HOLLYWOOD,AVE, ,M2N,528255,N1826,2022-02-24,2022-09-08,,Inspection,"Drain - To construct new gymnasium, classrooms and child care rooms additions to existing school and interior alterations to partially alter existing building to accommodate new kindergarten classroom, univeral W/R, barrier free W/R, staff W/R, Entrance, Storage (Total area for interior alterations to accomodate proposed addition ",Elementary School,Elementary School,,,126000,0,0,0,0,0,0,0,0,0.09016734,360 HOLLYWOOD AVE
163719,25 199739 PLB,00,Plumbing(PS),University,Building Permit Related(PS),4700,KEELE,ST, ,M3J,20029109,W0726,2025-07-25,2025-08-20,,Inspection,"Plumbing  - Proposed interior alterations to demolish existing office spaces, classrooms and interior fit-up for new laboratories, offices, exercise training facilities, washrooms and kitchen on the lower ground level of the building. The renovated space will include six specialty assessment rooms, two new offices, one new metabolic kitchen, a cryogenic storage room, a wet lab, two exercise training facilities, additional storage, a seminar room, a barrier free washroom and two additional gendered washrooms with a change room and shower.  ",University,University,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,4700 KEELE ST
88524,15 210048 HVA,00,Mechanical(MS),Nursing Home Facility,Building Permit Related(MS),2339,DUFFERIN,ST, ,M6E,11714657,S1222,2015-08-20,2015-09-04,,Permit Issued,"HVAC - Renovation of suites to eliminate kitchenettes, addition of communal dining room and addition of barrier-free shower room and laundry facility. Addition of shower in unit 306 on 6th floor.",Nursing Care,Nursing Care,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,2339 DUFFERIN ST
98556,08 171382 HVA,00,Mechanical(MS),Office,Building Permit Related(MS),1266,ST CLAIR,AVE,W,M6E,8680022,S0924,2008-06-18,2008-07-29,,Inspection,HVAC - Interior alterations to create new space from office to dental office *Papini*. Drywall to basement. New HVAC system and replace 1 rooftop unit. New barrier free washroom and new sinks.,Office ,Office,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,1266 ST CLAIR AVE W
102420,09 198436 BLD,00,Building Additions/Alterations,Warehouse,Interior Alterations,2233,SHEPPARD,AVE,W,M9M,10367778,W0733,2009-12-21,2010-01-11,,Inspection,Interior alteration of an existing warehouse to create barrier free washroom and waiting area.,Warehouse,Warehouse,0,0,40000,0,0,0,0,0,0,60,0,0.09016734,2233 SHEPPARD AVE W
150372,23 175357 PLB,00,Plumbing(PS),Multiple Unit Building,Building Permit Related(PS),146,DAVENPORT,RD, ,M5R,7979563,S1128,2023-09-01,2023-09-27,,Inspection,Plumbing  - An addition and interior alterations to an existing building. Small addition at the front and rear of the building. New steps and a barrier free lift at the front of the building.,Residential/ Commercial,Residential/ Commercial,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,146 DAVENPORT RD
87554,18 197463 BLD,00,Building Additions/Alterations,Industrial,Interior Alterations,1040,ISLINGTON,AVE, ,M8Z,7792005,W0326,2018-07-20,2018-08-15,,Inspection,Proposal for interior alterations to complete barrier free washroom.,Industrial,Same,0,0,2000,0,0,0,0,0,0,6.39,0,0.09016734,1040 ISLINGTON AVE
211709,23 211576 BLD,01,Small Residential Projects,Laneway / Rear Yard Suite,New Laneway / Rear Yard Suite,309,DONLANDS,AVE, ,M4J,21643,S1423,2025-07-21,2025-08-05,,Revision Issued,"REV 01 - revision to remove elevator (barrier free bedroom on ground floor), minor interior changes, add a window and simplify roof construction (no angular plane).Proposal to construct a new two storey laneway suite.",Sfd - Detached,Sfd - Detached + Laneway Suite,1,0,0,0,0,0,0,0,0,0,0,0.09016734,309 DONLANDS AVE
172982,26 105323 PLB,00,Plumbing(PS),Office,Building Permit Related(PS),3345,DUNDAS,ST,W,M6P,8006594,S0423,2026-01-15,2026-02-25,,Inspection,"Plumbing  - PROPOSED REBUILDING REAR SECOND STOREY DECK WITH PERGOLA AND INTRODUCING A BARRIER-FREE WASHROOM, IN EXISTING OFFICE BUILDING. ",Office,Office,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,3345 DUNDAS ST W
208613,21 197372 HVA,01,Mechanical(MS),Other,Building Permit Related(MS),3,LUNNESS,RD, ,M8W,6738444,W0331,2022-08-10,2022-09-20,,Revision Issued,Revision #01 - Changes to washroom layout to allow for a barrier free shower.  HVAC - Proposal for complete accessibility upgrades.,Fire Hall,Fire Hall,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,3 LUNNESS RD
174678,15 263463 HVA,01,Mechanical(MS),Industrial,Building Permit Related(MS),434,BIRCHMOUNT,RD, ,M1K,4498804,E2029,2016-03-01,2016-03-31,,Revision Issued,"Rev#1 - Revision to add drywall to storage area, convert shortage room to shower in barrier free washroom and new sink in lunch roomHVAC - Interior alterations to portion of warehouse/storeage building for office space.",Waewhouse/Storage,Waewhouse/Storage/Office,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,434 BIRCHMOUNT RD
209532,08 117657 PLB,00,Plumbing(PS),Other,Building Permit Related(PS),80,QUEENSDALE,AVE, ,M4J,32143,S1426,2008-03-10,2008-04-16,,Inspection,"Plumbing  - Permit for new roof, new windows, new barrier free elevator, new plumbing fixtures, new partitions (Mainly ground level) new floors doors ACT to existing Elementry school - converted to new private french school - see permitted use letter.",Elementry School,Private School Preschool To Grade 12,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,80 QUEENSDALE AVE
46494,09 145489 BLD,00,Building Additions/Alterations,Place of Worship,Addition(s) ,21,LEITH HILL,RD, ,M2J,536638,N1727,2009-06-04,2009-06-19,,Inspection,"Addition of elevator, Barrier free washroom and interior alteration - TIMOTHY CATHOLIC CHURCH.",Place Of Worship,Place Of Worship,0,0,"1,000,000",38.8,0,0,0,0,0,645.15,0,0.09016734,21 LEITH HILL RD
140879,14 212071 BLD,01,Building Additions/Alterations,University,Interior Alterations,150,COLLEGE,ST, ,M5S,7793159,S1139,2016-02-18,2016-03-18,,Revision Issued,"Revision - reworking of the entrance to corridor, new barrier-free compliant glass egress door and sidelite",University,University,0,0,0,0,0,0,0,0,0,0,0,0.09016734,150 COLLEGE ST
102777,25 190668 PLB,00,Plumbing(PS),Multiple Use/Non Residential,Building Permit Related(PS),850-894,ALNESS,ST, ,M3J,8594879,N0621,2025-07-09,2025-08-20,,Inspection,"Plumbing  - Proposal for interior alterations for the construction of new offices, washrooms, meeting spaces, lunchroom and elevator. New plumbing, new HVAC and electrical distribution and new sprinkler layout on 2nd floor. New lobby and barrier free entrance on the ground floor.",Office,Office,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,850-894 ALNESS ST
78829,15 114126 PLB,00,Plumbing(PS),Restaurant Greater Than 30 Seats,Building Permit Related(PS),680,REXDALE,BLVD, ,   ,,W0127,2015-02-10,2015-03-04,,Inspection,Plumbing  - Proposed renovations (116.37m2) to existing restaurant space in unit 8 and 9 with approximatley 30 seats. Construct new interior partition walls for new barrier free washrooms and remove existing demising wall between both units - Sweet Mahal Restaurant,Restaurant,Restaurant,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,680 REXDALE BLVD
79655,25 260827 PLB,00,Plumbing(PS),Apartment Building,Building Permit Related(PS),153,BEECROFT,RD, ,M2N,14203640,N1824,2025-12-01,2026-01-07,,Permit Issued,Plumbing  - Proposed barrier free washroom. ,Apartment Building,Apartment Building,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,153 BEECROFT RD
206559,25 190668 BLD,00,Building Additions/Alterations,Multiple Use/Non Residential,Interior Alterations,850-894,ALNESS,ST, ,M3J,8594879,N0621,2025-07-09,2025-08-20,,Inspection,"Proposal for interior alterations for the construction of new offices, washrooms, meeting spaces, lunchroom and elevator. New plumbing, new HVAC and electrical distribution and new sprinkler layout on 2nd floor. New lobby and barrier free entrance on the ground floor.","Office, Industrial","Office, Industrial",0,0,"2,000,000",0,0,0,0,0,0,1503,0,0.09016734,850-894 ALNESS ST
187531,15 136914 BLD,00,Building Additions/Alterations,Apartment Building,Interior Alterations,61,ST CLAIR,AVE,W,M4V,14199757,S1238,2015-04-07,2015-04-16,,Permit Issued,Proposal for interior alterations to the ground floor hobby room to convert to a barrier free washroom in existing apartment building.,Apartment,Apartment,0,0,20000,0,0,0,0,0,0,15,0,0.09016734,61 ST CLAIR AVE W
70000,20 229792 HVA,00,Mechanical(MS),Multiple Unit Building,Building Permit Related(MS),191-193,MILLWICK,DR, ,M9L,543123,W0722,2021-07-18,2021-08-09,,Inspection,"HVAC - Proposal for interior alterations to the basement for a new residential unit, alterations to the ground floor retail space for barrier free and parking compliance, alterations to the second floor for 2 residential apartment units (existing single unit apartment) and a rear stair case from the second floor to grade. ",Mixed Use - Commercial & Residential,Mixed Use - Commercial & Residential,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,191-193 MILLWICK DR
40233,20 157526 BLD,00,Building Additions/Alterations,Place of Worship,Interior Alterations,60,COLBECK,ST, ,M6S,10923273,S0426,2020-06-18,2020-10-06,,Inspection,"Proposed Interior Alterations for barrier free retrofit, repair/replace the existing front entreance stairs of the runnymede community church.",Place Of Worship,Place Of Worship,0,0,"200,000.00",0,0,0,0,0,0,7,0,0.09016734,60 COLBECK ST
91265,15 261383 HVA,00,Mechanical(MS),Retail Store,Building Permit Related(MS),31,TAPSCOTT,RD, ,M1B,6947360,E2330,2015-12-07,2016-02-04,,Revocation Pending,HVAC - Proposal for interior alterations to existing retail store to construct a barrier free washroom and new kitchen area,Retail Store,Retail Store,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,31 TAPSCOTT RD
90887,15 261383 PLB,00,Plumbing(PS),Retail Store,Building Permit Related(PS),31,TAPSCOTT,RD, ,M1B,6947360,E2330,2015-12-07,2016-02-11,,Inspection,Plumbing  - Proposal for interior alterations to existing retail store to construct a barrier free washroom and new kitchen area,Retail Store,Retail Store,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,31 TAPSCOTT RD
111004,12 228247 BLD,00,Building Additions/Alterations,Industrial Warehouse/Hazardous Building,Interior Alterations,25-29,CONNELL,CRT, ,M8Z,14190201,W0332,2012-08-13,,,Pending Cancellation,Interior alterations including new barrier free washroomBuilding Permit 12-228247 BLD,Industrial,Industrial,0,0,75000,0,0,0,0,0,0,200,0,0.09016734,25-29 CONNELL CRT
104823,12 181792 PLB,00,Plumbing(PS),Community Hall,Building Permit Related(PS),1900,MCNICOLL,AVE, ,   ,13973264,E2223,2012-05-29,2012-08-10,,Inspection,Plumbing  - addition to accomodate barrier free elevator,Community Centre,Community Centre,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,1900 MCNICOLL AVE
105601,16 104607 HVA,00,Mechanical(MS),Place of Worship,Building Permit Related(MS),511,HORNER,AVE, ,M8W,1007932,W0330,2016-01-14,2016-02-08,,Permit Issued,HVAC - Proposal for elevator addition and barrier-free washroom.,Place Of Worship,Place Of Worship,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,511 HORNER AVE
205401,26 143444 PLB,00,Plumbing(PS),Secondary School,Building Permit Related(PS),730,EGLINTON,AVE,W,M5N,800884,N0832,2026-04-14,2026-05-08,,Permit Issued,"Plumbing  - Proposed building, plumbing, HVAC; conversion of washroom to universal washroom, installation of new door operators, modified parking lot to have two barrier-free parking spaces.",Secondary School,Secondary School,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,730 EGLINTON AVE W
34506,20 234839 BLD,00,Building Additions/Alterations,Restaurant Greater Than 30 Seats,Interior Alterations,246,QUEEN,ST,W,M5V,3948813,S1024,2020-12-30,2021-01-22,,Inspection,"Interior alterations for new restaurant - German Doner Kebab, work includes reconfigure existing barrier free washroom and new kitchen exhaust",Restaurant,Restaurant,0,0,250000.00,0,0,0,0,0,0,194.3,0,0.09016734,246 QUEEN ST W
141975,14 142923 PLB,00,Plumbing(PS),University,Building Permit Related(PS),115,CAMPUS,WALK, ,M3J,14240443,W0726,2014-04-15,2014-04-29,,Inspection,"Plumbing  - Convert existing washrooms on the 2nd, 3rd & 4th floors to barrier-free washrooms in rooms 258, 259, 210, 304 and 404 -  Scott Library Building",Scott Library,Scott Library,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,115 CAMPUS WALK
189407,12 192052 BLD,00,Building Additions/Alterations,Office,Interior Alterations,563,SPADINA,CRES, ,M5S,8106085,S1139,2012-06-13,2012-06-18,,Inspection,This is for a new barrier free washroom on the second floor of this University of Toronto office building.,Office - 2nd Floor,Office - 2nd Floor,0,0,40000,0,0,0,0,0,0,12,0,0.09016734,563 SPADINA CRES
174684,25 101469 BLD,00,Building Additions/Alterations,Elementary School,Interior Alterations,69,PRITCHARD,AVE, ,M6N,9523611,W0539,2025-01-06,2025-02-06,,Inspection,WASHROOM UPGRADES INCLUDING NEW BARRIER FREE STALL IN WASHROOMS 225 AND 238,Elementary School,Elementary School,0,0,600000,0,0,0,0,0,0,150,0,0.09016734,69 PRITCHARD AVE
152455,15 114397 PLB,00,Plumbing(PS),Motel/Hotel,Building Permit Related(PS),111,CARLTON,ST, ,M5B,12387714,S1328,2015-02-11,2015-03-19,,Inspection,"Plumbing  - Proposal for interior alterations to the basement level in existing hotel. Scope of work includes the addition of a barrier free washroom and replacement of kitchen equipment. - ""Primrose Hotel""",Hotel,Hotel,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,111 CARLTON ST
33853,12 228247 PLB,00,Plumbing(PS),Industrial Warehouse/Hazardous Building,Building Permit Related(PS),25-29,CONNELL,CRT, ,M8Z,14190201,W0332,2012-08-13,,,Ready for Issuance,Plumbing  - Interior alterations including new barrier free washroom,Industrial,Industrial,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,25-29 CONNELL CRT
30205,22 143273 BLD,02,Building Additions/Alterations,Apartment Building,Interior Alterations,806,KENNEDY,RD, ,M1K,2917658,E2133,2023-11-17,2023-12-05,,Revision Issued,"REV 02: Revision to 22 143273 BLD 00 BA Change of location of barrier free spot only.Revision 01: revisions to A2.06, A2.07, A4.01Conversion of existing garages and lockers to residential suite in basement and ground floor, including amenities and site improvements. (9 new units)",Apartment Building,Apartment Building,0,0,0,0,0,0,0,0,0,0,0,0.09016734,806 KENNEDY RD
196503,07 256268 PLB,00,Plumbing(PS),Office,Building Permit Related(PS),50,WORCESTER,RD, ,M9W,1045528,W0132,2007-08-27,2007-10-09,,Inspection,Plumbing  - Interior alterations for partition work and sprinklers. Creating barrier free washrooms.,Office,Office,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,50 WORCESTER RD
180054,15 136914 BLD,01,Building Additions/Alterations,Apartment Building,Interior Alterations,61,ST CLAIR,AVE,W,M4V,14199757,S1238,2015-07-22,2015-08-05,,Revision Issued,Revision 01: revision to plans - originally-proposed maintenance room eliminated on ground floorProposal for interior alterations to the ground floor hobby room to convert to a barrier free washroom in existing apartment building.,Apartment,Apartment,0,0,0,0,0,0,0,0,0,0,0,0.09016734,61 ST CLAIR AVE W
195157,09 128960 BLD,00,Building Additions/Alterations,Office,Interior Alterations,6,MONOGRAM,PL, ,M9R,1019629,W0134,2009-04-22,2009-05-22,,Inspection,Interior alter to main floor to create medical centre and four offices and a barrier free washroom.,Office,Office,0,0,"85,000",0,0,0,0,0,0,97.5,0,0.09016734,6 MONOGRAM PL
164368,09 198436 PLB,00,Plumbing(PS),Warehouse,Building Permit Related(PS),2233,SHEPPARD,AVE,W,M9M,10367778,W0733,2009-12-21,2010-01-14,,Inspection,Plumbing  - Interior alteration of an existing warehouse to create barrier free washroom and waiting area.,Warehouse,Warehouse,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,2233 SHEPPARD AVE W
150192,09 173568 PLB,00,Plumbing(PS),Place of Worship,Building Permit Related(PS),1701,BLOOR,ST,W,M6P,9655407,S0432,2009-12-04,2009-12-08,,Inspection,"Plumbing - interior alterations includes a kitchen expansion, new storage, new meeting and barrier free water closet rooms on the ground floor and the removal of the existing stage. There is also some minor work happening on the second floor for the new mechanical layout which will include new equipment on the roof.",Place Of Worship,Place Of Worship,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.09016734,1701 BLOOR ST W
